season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Spring 2012,CR-Fairmount,Fairmount Line,771,0,day_type_01,weekday,1/2/2012 2:58,Morton Street,3,0,3,6,201
Spring 2012,CR-Fairmount,Fairmount Line,771,0,day_type_01,weekday,1/2/2012 3:02,Fairmount,4,0,3,3,202
Spring 2012,CR-Fairmount,Fairmount Line,771,0,day_type_01,weekday,1/2/2012 3:06,Readville,5,0,3,0,203
Spring 2012,CR-Fairmount,Fairmount Line,793,0,day_type_01,weekday,1/1/2012 12:55,South Station,1,2,0,2,204
Spring 2012,CR-Fairmount,Fairmount Line,793,0,day_type_01,weekday,1/1/2012 13:20,Readville,5,0,2,0,205
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:15,Fitchburg,1,23,0,23,206
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:22,North Leominster,2,23,0,46,207
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:29,Shirley,3,29,0,75,208
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:34,Ayer,4,25,2,98,209
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:43,Littleton/Rte 495,5,17,0,115,210
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:51,South Acton,6,95,0,210,211
Spring 2012,CR-Fitchburg,Fitchburg Line,404,1,day_type_01,weekday,1/1/2012 10:56,West Concord,7,15,1,224,212
Spring 2012,CR-Fitchburg,Fitchburg Line,412,1,day_type_01,weekday,1/1/2012 13:35,Waverley,15,18,7,402,213
Spring 2012,CR-Fitchburg,Fitchburg Line,412,1,day_type_01,weekday,1/1/2012 13:37,Belmont,16,18,4,416,214
Spring 2012,CR-Fitchburg,Fitchburg Line,412,1,day_type_01,weekday,1/1/2012 13:43,Porter Square,17,71,183,304,215
Spring 2012,CR-Fitchburg,Fitchburg Line,412,1,day_type_01,weekday,1/1/2012 13:54,North Station,18,0,304,0,216
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 15:27,Fitchburg,1,19,0,19,217
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 15:34,North Leominster,2,8,0,27,218
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 15:41,Shirley,3,5,1,31,219
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 15:46,Ayer,4,10,4,37,220
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 15:54,Littleton/Rte 495,5,7,0,44,221
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:02,South Acton,6,11,1,54,222
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:07,West Concord,7,2,0,56,223
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:13,Concord,8,6,0,62,224
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:19,Lincoln,9,3,0,65,225
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:23,Hastings,11,2,0,67,226
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:25,Kendal Green,12,1,0,68,227
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:28,Brandeis/Roberts,13,4,1,71,228
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:32,Waltham,14,11,5,77,229
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:37,Waverley,15,1,0,78,230
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:39,Belmont,16,2,0,80,231
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:44,Porter Square,17,4,31,53,232
Spring 2012,CR-Fitchburg,Fitchburg Line,418,1,day_type_01,weekday,1/1/2012 16:55,North Station,18,0,53,0,233
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:24,Fitchburg,1,5,0,5,234
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:31,North Leominster,2,3,0,8,235
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:38,Shirley,3,3,1,10,236
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:43,Ayer,4,3,2,11,237
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:51,Littleton/Rte 495,5,2,0,13,238
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 16:59,South Acton,6,10,0,23,239
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:04,West Concord,7,8,1,30,240
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:10,Concord,8,4,1,33,241
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:16,Lincoln,9,2,1,34,242
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:24,Brandeis/Roberts,13,21,1,54,243
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:29,Waltham,14,15,6,63,244
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:34,Belmont,16,1,0,64,245
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:39,Porter Square,17,2,28,38,246
Spring 2012,CR-Fitchburg,Fitchburg Line,420,1,day_type_01,weekday,1/1/2012 17:50,North Station,18,0,38,0,247
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:05,Fitchburg,1,11,0,11,248
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:14,North Leominster,2,8,0,19,249
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:21,Shirley,3,2,0,21,250
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:42,Lincoln,9,5,0,56,251
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:46,Hastings,11,1,0,57,252
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:48,Kendal Green,12,0,0,57,253
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:51,Brandeis/Roberts,13,9,4,62,254
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:55,Waltham,14,17,0,79,255
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 15:00,Waverley,15,3,1,81,256
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 15:02,Belmont,16,2,2,81,257
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 15:07,Porter Square,17,8,25,64,258
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 15:18,North Station,18,0,64,0,259
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:17,South Acton,6,8,0,8,260
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:22,West Concord,7,6,0,14,261
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:28,Concord,8,10,0,24,262
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:34,Lincoln,9,1,0,25,263
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:40,Kendal Green,12,4,1,28,264
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:43,Brandeis/Roberts,13,65,3,90,265
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:47,Waltham,14,12,2,100,266
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:51,Waverley,15,3,6,97,267
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:54,Belmont,16,1,4,94,268
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 21:59,Porter Square,17,31,35,90,269
Spring 2012,CR-Fitchburg,Fitchburg Line,466,1,day_type_01,weekday,1/1/2012 22:10,North Station,18,0,90,0,270
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:09,South Acton,6,13,0,13,271
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:14,West Concord,7,33,0,46,272
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:20,Concord,8,21,1,66,273
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:26,Lincoln,9,4,1,69,274
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:32,Kendal Green,12,1,1,69,275
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:35,Brandeis/Roberts,13,129,6,192,276
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:39,Waltham,14,6,2,196,277
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:43,Waverley,15,1,8,189,278
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:46,Belmont,16,2,9,182,279
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 22:51,Porter Square,17,11,134,59,280
Spring 2012,CR-Fitchburg,Fitchburg Line,468,1,day_type_01,weekday,1/1/2012 23:02,North Station,18,0,59,0,281
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:10,North Station,1,20,0,20,282
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:20,Porter Square,2,4,1,23,283
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:25,Belmont,3,0,0,23,284
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:27,Waverley,4,0,2,21,285
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:33,Waltham,5,1,4,18,286
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:37,Brandeis/Roberts,6,0,1,17,287
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:40,Kendal Green,7,0,1,16,288
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:46,Lincoln,10,0,2,14,289
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:52,Concord,11,1,4,11,290
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 5:58,West Concord,12,0,0,11,291
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:04,South Acton,13,0,2,9,292
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:12,Littleton/Rte 495,14,0,1,8,293
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:20,Ayer,15,0,1,7,294
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:25,Shirley,16,0,2,5,295
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:32,North Leominster,17,0,3,2,296
Spring 2012,CR-Fitchburg,Fitchburg Line,401,0,day_type_01,weekday,1/2/2012 6:42,Fitchburg,18,0,2,0,297
Spring 2012,CR-Fitchburg,Fitchburg Line,417,0,day_type_01,weekday,1/1/2012 13:55,North Station,1,56,0,56,298
Spring 2012,CR-Fitchburg,Fitchburg Line,417,0,day_type_01,weekday,1/1/2012 14:05,Porter Square,2,56,14,98,299
Spring 2012,CR-Fitchburg,Fitchburg Line,417,0,day_type_01,weekday,1/1/2012 14:15,Waltham,5,8,11,95,300
Spring 2012,CR-Fairmount,Fairmount Line,768,1,day_type_01,weekday,1/2/2012 0:24,Uphams Corner,7,0,0,0,301
Spring 2012,CR-Fairmount,Fairmount Line,768,1,day_type_01,weekday,1/2/2012 0:35,South Station,8,0,0,0,302
Spring 2012,CR-Fairmount,Fairmount Line,770,1,day_type_01,weekday,1/2/2012 1:10,Readville,4,3,0,3,303
Spring 2012,CR-Fairmount,Fairmount Line,770,1,day_type_01,weekday,1/2/2012 1:13,Fairmount,5,0,0,3,304
Spring 2012,CR-Fairmount,Fairmount Line,770,1,day_type_01,weekday,1/2/2012 1:17,Morton Street,6,3,1,5,305
Spring 2012,CR-Fairmount,Fairmount Line,770,1,day_type_01,weekday,1/2/2012 1:24,Uphams Corner,7,0,4,1,306
Spring 2012,CR-Fairmount,Fairmount Line,770,1,day_type_01,weekday,1/2/2012 1:35,South Station,8,0,1,0,307
Spring 2012,CR-Fairmount,Fairmount Line,772,1,day_type_01,weekday,1/2/2012 3:20,Readville,4,0,0,0,308
Spring 2012,CR-Fairmount,Fairmount Line,772,1,day_type_01,weekday,1/2/2012 3:23,Fairmount,5,1,0,1,309
Spring 2012,CR-Fairmount,Fairmount Line,772,1,day_type_01,weekday,1/2/2012 3:27,Morton Street,6,0,0,1,310
Spring 2012,CR-Fairmount,Fairmount Line,772,1,day_type_01,weekday,1/2/2012 3:34,Uphams Corner,7,0,0,1,311
Spring 2012,CR-Fairmount,Fairmount Line,772,1,day_type_01,weekday,1/2/2012 3:45,South Station,8,0,1,0,312
Spring 2012,CR-Fairmount,Fairmount Line,790,1,day_type_01,weekday,1/1/2012 10:48,Readville,4,9,0,9,313
Spring 2012,CR-Fairmount,Fairmount Line,790,1,day_type_01,weekday,1/1/2012 10:51,Fairmount,5,7,0,16,314
Spring 2012,CR-Fairmount,Fairmount Line,790,1,day_type_01,weekday,1/1/2012 10:55,Morton Street,6,4,0,20,315
Spring 2012,CR-Fairmount,Fairmount Line,790,1,day_type_01,weekday,1/1/2012 11:02,Uphams Corner,7,7,1,26,316
Spring 2012,CR-Fairmount,Fairmount Line,790,1,day_type_01,weekday,1/1/2012 11:15,South Station,8,0,26,0,317
Spring 2012,CR-Fairmount,Fairmount Line,796,1,day_type_01,weekday,1/1/2012 23:25,Readville,4,1,0,1,318
Spring 2012,CR-Fairmount,Fairmount Line,796,1,day_type_01,weekday,1/1/2012 23:30,Fairmount,5,0,0,1,319
Spring 2012,CR-Fairmount,Fairmount Line,796,1,day_type_01,weekday,1/1/2012 23:50,South Station,8,0,1,0,320
Spring 2012,CR-Fairmount,Fairmount Line,798,1,day_type_01,weekday,1/2/2012 1:22,Readville,4,1,0,1,321
Spring 2012,CR-Fairmount,Fairmount Line,798,1,day_type_01,weekday,1/2/2012 1:45,South Station,8,0,1,0,322
Spring 2012,CR-Fairmount,Fairmount Line,743,0,day_type_01,weekday,1/1/2012 10:50,South Station,1,1,0,1,323
Spring 2012,CR-Fairmount,Fairmount Line,743,0,day_type_01,weekday,1/1/2012 11:01,Uphams Corner,2,0,0,1,324
Spring 2012,CR-Fairmount,Fairmount Line,743,0,day_type_01,weekday,1/1/2012 11:07,Morton Street,3,0,0,1,325
Spring 2012,CR-Fairmount,Fairmount Line,743,0,day_type_01,weekday,1/1/2012 11:11,Fairmount,4,0,0,1,326
Spring 2012,CR-Fairmount,Fairmount Line,743,0,day_type_01,weekday,1/1/2012 11:15,Readville,5,0,1,0,327
Spring 2012,CR-Fairmount,Fairmount Line,745,0,day_type_01,weekday,1/1/2012 11:40,South Station,1,0,0,0,328
Spring 2012,CR-Fairmount,Fairmount Line,745,0,day_type_01,weekday,1/1/2012 11:56,Morton Street,3,1,0,1,329
Spring 2012,CR-Fairmount,Fairmount Line,745,0,day_type_01,weekday,1/1/2012 12:00,Fairmount,4,0,0,1,330
Spring 2012,CR-Fairmount,Fairmount Line,745,0,day_type_01,weekday,1/1/2012 12:04,Readville,5,0,1,0,331
Spring 2012,CR-Fairmount,Fairmount Line,747,0,day_type_01,weekday,1/1/2012 12:20,South Station,1,4,0,1,332
Spring 2012,CR-Fairmount,Fairmount Line,747,0,day_type_01,weekday,1/1/2012 12:31,Uphams Corner,2,0,0,4,333
Spring 2012,CR-Fairmount,Fairmount Line,747,0,day_type_01,weekday,1/1/2012 12:37,Morton Street,3,3,0,7,334
Spring 2012,CR-Fairmount,Fairmount Line,747,0,day_type_01,weekday,1/1/2012 12:41,Fairmount,4,0,4,3,335
Spring 2012,CR-Fairmount,Fairmount Line,747,0,day_type_01,weekday,1/1/2012 12:45,Readville,5,0,3,0,336
Spring 2012,CR-Fairmount,Fairmount Line,749,0,day_type_01,weekday,1/1/2012 13:00,South Station,1,0,0,0,337
Spring 2012,CR-Fairmount,Fairmount Line,749,0,day_type_01,weekday,1/1/2012 13:10,Uphams Corner,2,1,0,1,338
Spring 2012,CR-Fairmount,Fairmount Line,749,0,day_type_01,weekday,1/1/2012 13:17,Morton Street,3,0,0,1,339
Spring 2012,CR-Fairmount,Fairmount Line,749,0,day_type_01,weekday,1/1/2012 13:21,Fairmount,4,0,0,1,340
Spring 2012,CR-Fairmount,Fairmount Line,749,0,day_type_01,weekday,1/1/2012 13:25,Readville,5,0,1,0,341
Spring 2012,CR-Fairmount,Fairmount Line,753,0,day_type_01,weekday,1/1/2012 15:05,South Station,1,2,0,2,342
Spring 2012,CR-Fairmount,Fairmount Line,753,0,day_type_01,weekday,1/1/2012 15:16,Uphams Corner,2,0,0,2,343
Spring 2012,CR-Fairmount,Fairmount Line,753,0,day_type_01,weekday,1/1/2012 15:23,Morton Street,3,0,0,2,344
Spring 2012,CR-Fairmount,Fairmount Line,753,0,day_type_01,weekday,1/1/2012 15:27,Fairmount,4,0,1,1,345
Spring 2012,CR-Fairmount,Fairmount Line,753,0,day_type_01,weekday,1/1/2012 15:31,Readville,5,0,1,0,346
Spring 2012,CR-Fairmount,Fairmount Line,755,0,day_type_01,weekday,1/1/2012 17:05,South Station,1,5,0,5,347
Spring 2012,CR-Fairmount,Fairmount Line,755,0,day_type_01,weekday,1/1/2012 17:16,Uphams Corner,2,0,0,5,348
Spring 2012,CR-Fairmount,Fairmount Line,755,0,day_type_01,weekday,1/1/2012 17:23,Morton Street,3,0,1,4,349
Spring 2012,CR-Fairmount,Fairmount Line,755,0,day_type_01,weekday,1/1/2012 17:27,Fairmount,4,0,2,2,350
Spring 2012,CR-Fitchburg,Fitchburg Line,456,1,day_type_01,weekday,1/1/2012 14:36,Concord,8,8,0,51,351
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:34,Littleton/Rte 495,5,0,0,20,352
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:42,South Acton,6,7,0,27,353
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:47,West Concord,7,5,1,31,354
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:53,Concord,8,5,1,35,355
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 18:59,Lincoln,9,1,0,36,356
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:05,Kendal Green,12,0,0,36,357
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:08,Brandeis/Roberts,13,16,3,49,358
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:12,Waltham,14,9,4,54,359
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:17,Belmont,16,1,1,54,360
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:22,Porter Square,17,0,22,32,361
Spring 2012,CR-Fitchburg,Fitchburg Line,422,1,day_type_01,weekday,1/1/2012 19:33,North Station,18,0,32,0,362
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:05,Fitchburg,1,25,0,25,363
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:14,North Leominster,2,10,0,35,364
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:21,Shirley,3,2,0,37,365
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:26,Ayer,4,6,2,41,366
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:34,Littleton/Rte 495,5,4,0,45,367
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:42,South Acton,6,5,0,50,368
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:47,West Concord,7,19,1,68,369
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:53,Concord,8,35,5,98,370
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 20:59,Lincoln,9,4,2,100,371
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:05,Kendal Green,12,5,0,105,372
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:08,Brandeis/Roberts,13,45,3,147,373
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:12,Waltham,14,14,4,157,374
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:16,Belmont,16,4,9,152,375
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:22,Porter Square,17,14,71,95,376
Spring 2012,CR-Fitchburg,Fitchburg Line,424,1,day_type_01,weekday,1/1/2012 21:33,North Station,18,0,95,0,377
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/1/2012 23:40,Fitchburg,1,10,0,10,378
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/1/2012 23:47,North Leominster,2,3,0,13,379
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/1/2012 23:54,Shirley,3,1,2,12,380
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/1/2012 23:59,Ayer,4,2,3,11,381
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:08,Littleton/Rte 495,5,2,1,12,382
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:14,South Acton,6,8,0,20,383
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:22,West Concord,7,14,1,33,384
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:28,Concord,8,20,9,44,385
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:34,Lincoln,9,2,1,45,386
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:40,Kendal Green,12,1,1,45,387
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:43,Brandeis/Roberts,13,37,0,82,388
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:47,Waltham,14,3,1,84,389
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:53,Belmont,16,0,3,81,390
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 0:58,Porter Square,17,2,24,59,391
Spring 2012,CR-Fitchburg,Fitchburg Line,426,1,day_type_01,weekday,1/2/2012 1:09,North Station,18,0,59,0,392
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 0:30,Fitchburg,1,2,0,2,393
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 0:37,North Leominster,2,1,0,3,394
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 0:44,Shirley,3,2,0,5,395
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 0:49,Ayer,4,2,0,7,396
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 0:57,Littleton/Rte 495,5,1,0,8,397
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 1:05,South Acton,6,1,0,9,398
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 1:10,West Concord,7,3,0,12,399
Spring 2012,CR-Fitchburg,Fitchburg Line,434,1,day_type_01,weekday,1/2/2012 1:16,Concord,8,1,0,13,400
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:10,Porter Square,2,26,1,94,401
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:15,Belmont,3,2,2,94,402
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:17,Waverley,4,1,2,93,403
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:23,Waltham,5,3,25,71,404
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:27,Brandeis/Roberts,6,0,13,58,405
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:30,Kendal Green,7,1,2,57,406
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:37,Lincoln,10,0,7,50,407
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:43,Concord,11,2,16,36,408
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:49,West Concord,12,1,10,27,409
Spring 2012,CR-Fitchburg,Fitchburg Line,465,0,day_type_01,weekday,1/1/2012 20:57,South Acton,13,0,27,0,410
